facility_id,measure_code,measure_desc,recommend,ans_percent,rating,ed_score,sep_score,op_score,op18_score,label
251337,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,56,4,52.0,125.0,22.0,80.0,0
520098,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,60.0,22.0,80.0,1
210040,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,64,2,136.0,125.0,22.0,80.0,0
391300,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,0,4,38.0,125.0,22.0,80.0,1
450865,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,85,3,64.0,125.0,22.0,80.0,0
400006,OP_22,Left before being seen,H_RECMND_DN,8,1,72.0,125.0,83.0,80.0,1
30101,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,56,2,72.0,70.0,22.0,80.0,0
260074,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,64,3,72.0,63.0,22.0,80.0,0
521356,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,3,23.0,125.0,22.0,80.0,1
390197,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,9,4,72.0,125.0,22.0,103.0,1
10131,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,2,110.0,125.0,22.0,80.0,1
161350,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,86,3,72.0,83.0,22.0,80.0,0
171382,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
471301,OP_22,Left before being seen,H_RECMND_DN,2,4,72.0,125.0,1.0,80.0,1
310070,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,2,144.0,125.0,22.0,80.0,1
170122,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,2,113.0,125.0,22.0,80.0,1
190307,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,68.0,0
451355,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,93,3,72.0,83.0,22.0,80.0,0
161363,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,3,72.0,125.0,22.0,113.0,1
140012,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,3,72.0,125.0,22.0,126.0,1
501328,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,8,3,64.0,125.0,22.0,80.0,1
450587,OP_22,Left before being seen,H_RECMND_DN,7,2,72.0,125.0,1.0,80.0,1
251335,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
150034,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,73,4,72.0,125.0,22.0,164.0,0
30103,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,93,5,72.0,46.0,22.0,80.0,0
400124,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
50329,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,10,3,72.0,125.0,22.0,164.0,1
440130,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,4,42.0,125.0,22.0,80.0,1
100030,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,4,92.0,125.0,22.0,80.0,1
520102,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,73,5,72.0,68.0,22.0,80.0,0
291301,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
380007,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,76,3,72.0,41.0,22.0,80.0,0
510039,OP_22,Left before being seen,H_RECMND_DN,7,2,72.0,125.0,1.0,80.0,1
151316,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,4,72.0,125.0,22.0,108.0,0
50204,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,6,2,72.0,57.0,22.0,80.0,1
670044,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,5,88.0,125.0,22.0,80.0,1
361310,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,4,72.0,48.0,22.0,80.0,1
431326,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,86,4,72.0,83.0,22.0,80.0,0
50014,OP_22,Left before being seen,H_RECMND_DN,3,4,72.0,125.0,1.0,80.0,1
50589,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,69,3,72.0,125.0,22.0,141.0,0
391301,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,72,4,72.0,83.0,22.0,80.0,0
450395,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,67,3,72.0,125.0,22.0,142.0,0
271308,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
220086,OP_22,Left before being seen,H_RECMND_DN,4,2,72.0,125.0,2.0,80.0,1
420037,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,4,82.0,125.0,22.0,80.0,1
360150,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,85,4,72.0,125.0,22.0,127.0,0
360276,OP_22,Left before being seen,H_RECMND_DN,4,3,72.0,125.0,1.0,80.0,1
423300,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
450508,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,3,72.0,43.0,22.0,80.0,1
140233,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,73,2,72.0,125.0,22.0,176.0,0
460043,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,1,3,72.0,125.0,22.0,102.0,1
50760,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,78,3,72.0,83.0,22.0,80.0,0
151303,OP_22,Left before being seen,H_RECMND_DN,6,4,72.0,125.0,83.0,80.0,1
450213,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,2,72.0,125.0,22.0,304.0,1
51310,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,88,5,72.0,83.0,22.0,80.0,0
450222,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,8,2,72.0,79.0,22.0,80.0,1
500088,OP_22,Left before being seen,H_RECMND_DY,74,5,72.0,125.0,3.0,80.0,0
140275,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,2,72.0,125.0,22.0,158.0,1
110001,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,4,65.0,125.0,22.0,80.0,1
241336,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,76,3,5.0,125.0,22.0,80.0,0
50022,OP_22,Left before being seen,H_RECMND_DY,65,2,72.0,125.0,1.0,80.0,0
251314,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
371312,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,7,3,83.0,125.0,22.0,80.0,1
301302,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,77,4,72.0,83.0,22.0,80.0,0
241352,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
210057,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,5,72.0,125.0,22.0,169.0,1
420066,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,3,72.0,125.0,22.0,100.0,1
140116,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,5,72.0,125.0,22.0,156.0,1
140125,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,16,1,79.0,125.0,22.0,80.0,1
50407,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,61.0,22.0,80.0,1
60008,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,64,4,72.0,125.0,22.0,119.0,0
240166,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,66,4,72.0,125.0,22.0,78.0,0
520210,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,31,3,72.0,125.0,22.0,139.0,1
101303,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
360125,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,65,2,72.0,125.0,22.0,122.0,0
50350,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,61,1,72.0,125.0,22.0,214.0,0
390173,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,88.0,125.0,22.0,80.0,1
250020,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,76,5,72.0,48.0,22.0,80.0,0
360180,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,5,72.0,49.0,22.0,80.0,1
61302,OP_22,Left before being seen,H_RECMND_DN,4,3,72.0,125.0,1.0,80.0,1
340032,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,64,2,72.0,125.0,22.0,145.0,0
440151,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,62,4,72.0,54.0,22.0,80.0,0
161368,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,5,72.0,83.0,22.0,80.0,1
310028,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,4,72.0,125.0,22.0,176.0,1
